Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
360.000000	1053.797256	-0.088559	0.070828	24.052254	0.000143	0.763043	0.806608
380.000000	1053.797256	-0.262964	0.168677	26.194529	0.001103	0.559549	0.678977
400.000000	1053.797256	-0.784943	0.394830	29.176899	0.008581	0.422267	0.656482
420.000000	1053.797256	-2.130188	0.680973	33.929596	0.046706	0.119469	0.685288
440.000000	1053.797256	-4.620505	0.775011	43.793464	0.148816	0.028924	0.483654
460.000000	1053.797256	-8.396160	0.813902	50.147622	0.325197	0.010414	0.425345
480.000000	1053.797256	-13.723519	0.837085	53.215222	0.580115	0.006814	0.219768
500.000000	1053.797256	-18.830013	0.851212	54.062192	0.822290	0.004777	0.195008
520.000000	1053.797256	-23.436895	0.859712	54.571549	1.043427	0.004462	0.184833
540.000000	1053.797256	-29.653208	0.869565	55.138331	1.349181	0.003267	0.132571
560.000000	1053.797256	-35.107153	0.876170	54.587195	1.593375	0.003080	0.149848
580.000000	1053.797256	-38.957313	0.880264	54.707453	1.780292	0.002959	0.145763
600.000000	1053.797256	-42.117292	0.883731	54.637002	1.929791	0.002847	0.122684
620.000000	1053.797256	-44.881757	0.886741	54.620578	2.062841	0.002311	0.230777
640.000000	1053.797256	-46.158666	0.887663	54.922922	2.135491	0.002288	0.169110
660.000000	1053.797256	-46.905359	0.888325	54.758252	2.165144	0.002272	0.085617
680.000000	1053.797256	-47.394012	0.888522	54.902178	2.193937	0.002262	0.105809
700.000000	1053.797256	-47.646868	0.888379	54.791641	2.200847	0.002265	0.151776
720.000000	1053.797256	-47.824788	0.888449	55.106196	2.221923	0.002257	0.120063
740.000000	1053.797256	-47.885329	0.888433	54.909255	2.216746	0.002246	0.206731
760.000000	1053.797256	-48.077699	0.888361	54.554150	2.211078	0.002238	0.107049
