Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
400.000000	1000.000000	-237.679197	0.842027	65.643358	13.137349	0.000531	-0.001000
410.000000	1000.000000	-236.568265	0.841329	65.840057	13.104263	0.000529	0.068135
420.000000	1000.000000	-234.991783	0.840606	65.890346	13.015686	0.000530	-0.001000
430.000000	1000.000000	-232.671379	0.840185	65.818605	12.866684	0.000530	0.041420
440.000000	1000.000000	-227.110915	0.839484	66.590527	12.695887	0.000533	0.040593
450.000000	1000.000000	-223.535412	0.838772	66.208642	12.413806	0.000581	0.020668
460.000000	1000.000000	-219.429481	0.837728	66.022556	12.136406	0.000585	0.041859
470.000000	1000.000000	-212.825293	0.836969	66.451912	11.836963	0.000592	0.027041
480.000000	1000.000000	-206.449837	0.835938	66.715080	11.513637	0.000594	0.074854
490.000000	1000.000000	-202.610164	0.835551	66.531815	11.263248	0.000597	0.044577
500.000000	1000.000000	-197.024847	0.834829	66.416130	10.924265	0.000603	0.034374
510.000000	1000.000000	-194.105069	0.834357	67.041268	10.857529	0.000606	0.258856
520.000000	1000.000000	-189.666587	0.833716	67.304447	10.642727	0.000611	0.112060
530.000000	1000.000000	-187.706346	0.833426	67.543293	10.566427	0.000611	0.369735
540.000000	1000.000000	-183.641835	0.832707	67.646088	10.344434	0.000615	0.076076
550.000000	1000.000000	-176.098148	0.831592	68.049948	9.965363	0.000623	-0.001000
560.000000	1000.000000	-172.172005	0.830935	67.594122	9.670268	0.000628	-0.001000
570.000000	1000.000000	-167.459928	0.830292	67.884109	9.438648	0.000633	0.033866
580.000000	1000.000000	-165.593874	0.829778	68.475659	9.408979	0.000636	0.129191
590.000000	1000.000000	-161.484210	0.829224	68.470777	9.168693	0.000640	0.080345
600.000000	1000.000000	-156.641592	0.828378	68.222277	8.852416	0.000644	0.364757
610.000000	1000.000000	-152.103054	0.827597	68.816819	8.662667	0.000650	0.090461
620.000000	1000.000000	-147.730172	0.826895	69.169451	8.449555	0.000655	0.132807
630.000000	1000.000000	-139.656087	0.825305	69.075839	7.961602	0.000666	0.092329
640.000000	1000.000000	-124.646391	0.822033	70.101056	7.182800	0.000685	0.913291
650.000000	1000.000000	-114.062338	0.819657	70.215104	6.564548	0.000701	0.091482
660.000000	1000.000000	-106.897965	0.817572	71.045401	6.209142	0.000718	0.066053
670.000000	1000.000000	-98.373474	0.815441	70.956044	5.691937	0.000730	0.507410
680.000000	1000.000000	-90.049396	0.812868	71.211789	5.212583	0.000748	0.218181
690.000000	1000.000000	-81.088301	0.808602	71.234310	4.670702	0.000956	0.124028
700.000000	1000.000000	-71.715628	0.804582	71.888122	4.148024	0.000991	0.163715
710.000000	1000.000000	-63.083789	0.800525	72.578004	3.665201	0.001029	-0.001000
720.000000	1000.000000	-54.805808	0.796024	72.755026	3.174064	0.001068	-0.001000
730.000000	1000.000000	-46.997559	0.791640	73.557184	2.736706	0.001110	0.292476
740.000000	1000.000000	-38.804980	0.786349	74.203369	2.264261	0.001154	-0.001000
750.000000	1000.000000	-31.903826	0.777500	75.069904	1.862126	0.001737	0.194652
760.000000	1000.000000	-24.959593	0.769690	73.115161	1.404627	0.001823	0.233433
770.000000	1000.000000	-17.987319	0.760744	72.879560	0.997266	0.001917	-0.001000
780.000000	1000.000000	-12.632400	0.745713	72.689250	0.684744	0.003303	-0.001000
790.000000	1000.000000	-7.205240	0.725585	71.589064	0.374268	0.006306	1.100305
800.000000	1000.000000	-1.506876	0.668739	66.395233	0.066907	0.025828	3.414758
810.000000	1000.000000	-0.106631	0.528718	46.573694	0.002626	0.929344	22.532989
