Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1000.000000	-0.028446	0.013002	19.661084	7.271600E-6	0.457057	0.457057
800.000000	1000.000000	-0.035963	0.016831	15.748871	9.532877E-6	0.473032	0.474661
790.000000	1000.000000	-0.088039	0.040525	22.762391	8.121104E-5	0.474322	0.461385
780.000000	1000.000000	-0.150970	0.070582	22.491225	0.000240	0.469735	0.466669
770.000000	1000.000000	-0.239608	0.111124	28.526523	0.000760	0.412867	0.479482
760.000000	1000.000000	-0.394973	0.177400	31.050001	0.002176	0.310391	0.458410
750.000000	1000.000000	-0.595621	0.236516	26.616941	0.003750	0.280860	0.462732
740.000000	1000.000000	-0.829768	0.311203	27.866495	0.007196	0.295898	0.472831
730.000000	1000.000000	-1.128845	0.386968	28.585892	0.012487	0.228339	0.511875
720.000000	1000.000000	-1.504449	0.464481	30.919023	0.021606	0.209039	0.373207
710.000000	1000.000000	-2.002486	0.556428	31.041131	0.034587	0.200791	0.537654
700.000000	1000.000000	-2.595820	0.651845	31.212779	0.052814	0.169556	0.553717
690.000000	1000.000000	-3.362435	0.745287	32.792329	0.082177	0.135351	0.249500
680.000000	1000.000000	-4.171785	0.820525	33.546925	0.114833	0.116738	0.401115
670.000000	1000.000000	-5.068363	0.893212	36.225433	0.163997	0.080279	0.472846
660.000000	1000.000000	-6.142120	0.943720	36.732702	0.212919	0.071976	0.273055
650.000000	1000.000000	-7.501465	0.996785	36.467977	0.272684	0.051231	0.330997
640.000000	1000.000000	-9.370618	1.038163	39.420379	0.383490	0.030122	0.703672
630.000000	1000.000000	-12.796885	1.079724	41.611628	0.574952	0.015240	0.252068
620.000000	1000.000000	-15.268157	1.097148	43.103251	0.722041	0.014225	0.344098
610.000000	1000.000000	-16.901871	1.106869	44.301197	0.828794	0.009752	0.162765
600.000000	1000.000000	-19.238117	1.116137	44.066206	0.946206	0.009312	0.165783
590.000000	1000.000000	-21.145821	1.125662	45.563214	1.084544	0.008834	0.217639
580.000000	1000.000000	-23.824189	1.132975	46.050290	1.242999	0.006259	0.291328
570.000000	1000.000000	-25.975696	1.138277	46.491590	1.374642	0.006050	0.438446
560.000000	1000.000000	-28.162586	1.142769	46.840916	1.507496	0.005838	0.238148
550.000000	1000.000000	-31.344987	1.148986	47.031568	1.693839	0.005732	0.102458
540.000000	1000.000000	-36.625288	1.158616	47.513522	2.016220	0.004008	0.116842
530.000000	1000.000000	-39.144097	1.161922	47.403530	2.156026	0.003919	0.100589
520.000000	1000.000000	-41.063765	1.164436	47.949677	2.292767	0.003853	0.117931
510.000000	1000.000000	-44.377109	1.168541	48.149860	2.496881	0.003734	0.141601
500.000000	1000.000000	-46.317026	1.170502	47.915176	2.597682	0.003666	0.146906
490.000000	1000.000000	-49.729595	1.174356	48.347685	2.823516	0.003582	0.090785
480.000000	1000.000000	-52.913257	1.177420	48.519278	3.022805	0.003507	0.089561
470.000000	1000.000000	-56.339751	1.181520	48.602871	3.235324	0.002658	0.074170
460.000000	1000.000000	-60.348981	1.183776	48.258553	3.447576	0.002616	0.104105
450.000000	1000.000000	-63.435125	1.185769	48.094331	3.617627	0.002566	0.088984
440.000000	1000.000000	-66.106973	1.187108	48.200472	3.782587	0.002528	0.081016
430.000000	1000.000000	-68.235162	1.188420	48.333711	3.919478	0.002507	0.064833
420.000000	1000.000000	-70.082371	1.189008	47.869179	3.988867	0.002478	0.064043
410.000000	1000.000000	-71.437967	1.189414	47.909540	4.070840	0.002468	0.091448
400.000000	1000.000000	-72.768346	1.190134	47.552763	4.118263	0.002459	0.058295
