Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1040.176659	-262.506763	0.824323	63.074199	13.121467	0.000596	0.059646
800.000000	1040.176659	-256.773890	0.822780	63.174128	12.831190	0.000601	0.222159
790.000000	1040.176659	-249.368730	0.821269	63.655436	12.533023	0.000606	0.070544
780.000000	1040.176659	-240.371181	0.819961	64.200712	12.164887	0.000612	0.047047
770.000000	1040.176659	-230.461341	0.818108	64.465919	11.685086	0.000620	0.036826
760.000000	1040.176659	-222.263633	0.817562	65.257210	11.400148	0.000634	0.106992
750.000000	1040.176659	-211.334973	0.815914	65.912593	10.926393	0.000644	0.085555
740.000000	1040.176659	-202.888339	0.812176	65.734431	10.413411	0.000645	0.049849
730.000000	1040.176659	-192.602649	0.810657	66.158737	9.930686	0.000659	0.085767
720.000000	1040.176659	-180.565760	0.807495	67.419833	9.450525	0.000670	0.075923
710.000000	1040.176659	-169.845366	0.804616	67.455193	8.862388	0.000684	0.071635
700.000000	1040.176659	-158.294065	0.802465	68.968570	8.422378	0.000700	0.058027
690.000000	1040.176659	-148.474873	0.799693	69.634756	7.948682	0.000712	0.088851
680.000000	1040.176659	-141.442704	0.797394	70.026301	7.592902	0.000722	0.114612
670.000000	1040.176659	-133.588045	0.795019	70.428659	7.190971	0.000734	0.168695
660.000000	1040.176659	-127.270884	0.792762	71.033331	6.890126	0.000743	0.112266
650.000000	1040.176659	-122.003432	0.790800	71.482577	6.630280	0.000751	0.109743
640.000000	1040.176659	-116.642493	0.789354	71.931820	6.367112	0.000758	0.116290
630.000000	1040.176659	-112.232876	0.787463	71.813930	6.101715	0.000767	0.252566
620.000000	1040.176659	-107.811545	0.785636	72.055380	5.867404	0.000774	0.177517
610.000000	1040.176659	-103.047165	0.783969	72.544559	5.634209	0.000782	0.147106
600.000000	1040.176659	-95.149629	0.780613	72.713900	5.192222	0.000797	0.188228
590.000000	1040.176659	-85.961579	0.776746	73.638885	4.726977	0.000813	0.243998
580.000000	1040.176659	-79.933732	0.774035	73.913226	4.396484	0.000826	0.232588
570.000000	1040.176659	-75.215119	0.772010	74.803189	4.175811	0.000833	0.345404
560.000000	1040.176659	-67.714198	0.768409	75.453642	3.774377	0.000849	0.275999
550.000000	1040.176659	-61.513774	0.765149	75.744767	3.427395	0.000863	0.246208
540.000000	1040.176659	-58.020787	0.763270	75.746920	3.224927	0.000871	0.614843
530.000000	1040.176659	-53.130807	0.760459	75.947420	2.950043	0.000882	0.560212
520.000000	1040.176659	-45.726965	0.756133	75.326003	2.503850	0.000901	0.487695
510.000000	1040.176659	-37.636197	0.751490	77.007883	2.093904	0.000920	0.362955
500.000000	1040.176659	-30.815001	0.722644	78.612018	1.682939	0.001932	0.317498
490.000000	1040.176659	-24.171960	0.712587	77.986003	1.291395	0.002003	0.486534
480.000000	1040.176659	-18.255996	0.703119	77.770021	0.959709	0.002068	0.776223
470.000000	1040.176659	-13.772351	0.695576	78.044043	0.718762	0.002119	0.871562
460.000000	1040.176659	-9.742918	0.688273	75.970772	0.489767	0.002170	1.723378
450.000000	1040.176659	-6.775393	0.682797	73.601083	0.327343	0.002207	1.342683
440.000000	1040.176659	-4.496010	0.639186	74.203391	0.205008	0.007257	1.632148
430.000000	1040.176659	-2.959455	0.629472	72.719649	0.130237	0.007374	1.642190
420.000000	1040.176659	-1.794644	0.621808	66.455173	0.071294	0.007480	2.787967
410.000000	1040.176659	-1.088190	0.576519	63.870559	0.038522	0.035484	3.297880
400.000000	1040.176659	-0.718312	0.565040	58.087569	0.022666	0.035869	4.300531
