Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1000.000000	-257.280682	0.839525	60.696252	13.110002	0.000503	-0.001000
800.000000	1000.000000	-251.272458	0.838084	61.475022	12.945865	0.000506	0.184195
790.000000	1000.000000	-243.313537	0.836712	61.349852	12.489801	0.000507	0.017501
780.000000	1000.000000	-234.202117	0.835530	61.903736	12.113504	0.000510	0.085041
770.000000	1000.000000	-224.818339	0.834168	62.013521	11.629777	0.000517	0.021803
760.000000	1000.000000	-216.496056	0.832741	62.073929	11.191008	0.000521	0.085185
750.000000	1000.000000	-205.018275	0.831340	62.683180	10.683720	0.000528	0.044944
740.000000	1000.000000	-194.498762	0.829964	62.967856	10.164707	0.000534	0.159165
730.000000	1000.000000	-183.183169	0.828377	63.590430	9.649506	0.000542	0.106012
720.000000	1000.000000	-172.613102	0.826710	64.368351	9.185425	0.000550	0.065609
710.000000	1000.000000	-160.773413	0.824566	64.909533	8.604943	0.000639	0.035656
700.000000	1000.000000	-148.811914	0.822124	65.192184	7.975733	0.000660	0.040360
690.000000	1000.000000	-138.929231	0.820249	66.006713	7.521901	0.000669	0.055652
680.000000	1000.000000	-131.317850	0.818569	66.729932	7.172979	0.000683	0.106462
670.000000	1000.000000	-124.341112	0.817046	66.783071	6.784657	0.000694	0.178168
660.000000	1000.000000	-118.210317	0.815445	66.783693	6.437547	0.000705	0.044291
650.000000	1000.000000	-112.172710	0.814123	67.549700	6.168797	0.000715	0.122348
640.000000	1000.000000	-107.329035	0.813002	67.845910	5.920146	0.000720	0.527432
630.000000	1000.000000	-103.145577	0.811819	67.686627	5.667778	0.000730	0.124429
620.000000	1000.000000	-98.551918	0.810412	67.947018	5.426769	0.000740	0.114296
610.000000	1000.000000	-94.401322	0.809371	68.066484	5.200668	0.000745	0.081663
600.000000	1000.000000	-87.620338	0.807403	68.523999	4.847726	0.000760	0.102876
590.000000	1000.000000	-78.962084	0.804509	69.356505	4.405921	0.000779	0.114268
580.000000	1000.000000	-73.268106	0.801555	69.751461	4.096393	0.001008	0.091756
570.000000	1000.000000	-68.800420	0.799617	69.822978	3.841241	0.001023	0.234245
560.000000	1000.000000	-62.223867	0.796649	70.950771	3.517070	0.001054	-0.001000
550.000000	1000.000000	-56.706448	0.793612	70.397608	3.168098	0.001077	0.969715
540.000000	1000.000000	-53.627704	0.791760	70.826402	3.007307	0.001095	0.259636
530.000000	1000.000000	-49.429379	0.789397	71.172785	2.777118	0.001116	0.217153
520.000000	1000.000000	-42.757806	0.785259	71.276786	2.393185	0.001154	-0.001000
510.000000	1000.000000	-35.834060	0.778727	71.277150	1.988986	0.001674	0.392430
500.000000	1000.000000	-29.436913	0.772036	71.232438	1.618854	0.001745	0.855375
490.000000	1000.000000	-23.409712	0.764780	71.519888	1.280441	0.001825	0.429205
480.000000	1000.000000	-17.834869	0.754505	70.813932	0.952907	0.002878	0.450542
470.000000	1000.000000	-13.494407	0.745237	71.090490	0.714923	0.003003	0.506738
460.000000	1000.000000	-9.568141	0.732151	70.404897	0.493209	0.005022	1.441525
450.000000	1000.000000	-6.675654	0.720568	68.054982	0.327362	0.005181	0.863188
440.000000	1000.000000	-4.404367	0.703546	66.769137	0.206896	0.008871	1.602898
430.000000	1000.000000	-2.896586	0.686007	64.331422	0.127832	0.015424	4.576933
420.000000	1000.000000	-1.746133	0.663891	60.460139	0.070088	0.026868	18.464782
410.000000	1000.000000	-1.045832	0.639225	54.624948	0.036518	0.045978	3.661348
400.000000	1000.000000	-0.695354	0.612712	49.944130	0.021279	0.123560	4.359256
