Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
400.000000	1000.000000	-0.507356	0.588640	44.859250	0.013397	0.138922	4.132493
410.000000	1000.000000	-0.830127	0.621477	50.968164	0.026295	0.077139	3.368187
420.000000	1000.000000	-1.448937	0.651116	56.981959	0.053758	0.040407	2.633213
430.000000	1000.000000	-2.456624	0.675192	62.664407	0.103941	0.020613	1.395611
440.000000	1000.000000	-3.782074	0.693593	66.093814	0.173379	0.010471	1.364132
450.000000	1000.000000	-5.738031	0.712106	68.962572	0.281787	0.005449	1.396257
460.000000	1000.000000	-8.333081	0.723284	70.159280	0.422863	0.005278	0.893827
470.000000	1000.000000	-11.779409	0.738186	72.247565	0.628221	0.002906	0.546813
480.000000	1000.000000	-15.583785	0.746761	72.969027	0.849167	0.002798	0.971325
490.000000	1000.000000	-20.700809	0.756858	73.207829	1.146989	0.002683	1.119454
500.000000	1000.000000	-26.432471	0.766391	73.476093	1.488451	0.001628	0.173854
510.000000	1000.000000	-32.580313	0.772888	73.625558	1.853960	0.001553	0.251795
520.000000	1000.000000	-39.457365	0.779347	73.571877	2.262407	0.001494	0.320000
530.000000	1000.000000	-46.580154	0.787209	73.445340	2.693117	0.001026	0.184423
540.000000	1000.000000	-52.065245	0.790072	73.342212	3.016955	0.001004	0.864722
550.000000	1000.000000	-53.839635	0.790880	73.007462	3.108707	0.000997	0.252813
560.000000	1000.000000	-56.968159	0.792585	73.350196	3.311915	0.000981	0.523373
570.000000	1000.000000	-61.636445	0.794799	72.786891	3.565726	0.000965	0.196962
580.000000	1000.000000	-64.971635	0.796213	72.507300	3.750892	0.000952	-0.001000
590.000000	1000.000000	-68.708046	0.797929	72.912715	3.997379	0.000939	-0.001000
600.000000	1000.000000	-76.137289	0.801153	71.878551	4.384421	0.000907	0.691176
610.000000	1000.000000	-83.177838	0.803854	71.876532	4.805868	0.000886	0.261430
620.000000	1000.000000	-86.937905	0.805277	72.158077	5.051723	0.000876	0.150559
630.000000	1000.000000	-90.056677	0.806424	71.924215	5.223411	0.000868	1.324339
640.000000	1000.000000	-93.089763	0.807241	71.650216	5.384219	0.000856	0.228628
650.000000	1000.000000	-95.491685	0.808203	71.684423	5.532365	0.000848	0.132328
660.000000	1000.000000	-98.156148	0.808937	71.486822	5.676205	0.000842	0.215985
670.000000	1000.000000	-102.236252	0.809949	70.922286	5.872803	0.000830	0.116001
680.000000	1000.000000	-105.941023	0.811203	71.099396	6.110258	0.000823	-0.001000
690.000000	1000.000000	-110.530196	0.813349	71.075042	6.389622	0.000676	0.187590
700.000000	1000.000000	-120.390762	0.815850	70.351973	6.910029	0.000660	0.330264
710.000000	1000.000000	-133.760735	0.818519	69.735854	7.635082	0.000646	0.342959
720.000000	1000.000000	-147.274917	0.821401	68.719497	8.313115	0.000628	0.690064
730.000000	1000.000000	-160.339903	0.823606	68.576655	9.056016	0.000617	0.481020
740.000000	1000.000000	-172.537856	0.825824	68.802194	9.803346	0.000603	0.085818
750.000000	1000.000000	-185.449069	0.827809	67.566425	10.372557	0.000592	0.059931
760.000000	1000.000000	-198.447655	0.829582	67.573975	11.124606	0.000580	0.018719
770.000000	1000.000000	-209.323436	0.831234	67.079925	11.671685	0.000572	0.049981
780.000000	1000.000000	-221.110759	0.833510	66.959744	12.340553	0.000568	0.110535
790.000000	1000.000000	-232.838547	0.835051	65.857157	12.804736	0.000560	-0.001000
800.000000	1000.000000	-242.835465	0.836511	65.955572	13.397854	0.000553	0.039018
810.000000	1000.000000	-253.909764	0.837305	65.240865	13.870209	0.000545	0.288236
