Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
400.000000	857.381846	-126.696159	0.877622	39.089284	5.069376	-0.000619	0.000524
410.000000	857.381846	-289.007632	0.819745	51.451551	14.217137	0.000581	0.014715
420.000000	857.381846	-286.516431	0.817015	50.031317	13.659896	0.000588	0.023252
430.000000	857.381846	-282.169982	0.819708	52.268768	14.100608	0.000588	0.015818
440.000000	857.381846	-279.906540	0.817440	50.786558	13.553243	0.000593	0.011787
450.000000	857.381846	-275.265415	0.815772	50.715688	13.282765	0.000596	0.015158
460.000000	857.381846	-270.668300	0.816557	51.095494	13.171406	0.000603	0.018993
470.000000	857.381846	-263.926575	0.814276	51.514689	12.912530	0.000608	0.015604
480.000000	857.381846	-259.019894	0.813319	50.493350	12.406639	0.000608	0.021105
490.000000	857.381846	-253.881629	0.812141	50.771631	12.209823	0.000617	0.018024
500.000000	857.381846	-248.981629	0.811672	51.298317	12.091409	0.000620	0.015671
510.000000	857.381846	-242.795801	0.808895	50.159647	11.489832	0.000633	0.014886
520.000000	857.381846	-237.266268	0.808887	51.159133	11.451776	0.000627	0.018714
530.000000	857.381846	-231.972169	0.806701	50.063101	10.926771	0.000638	0.014774
540.000000	857.381846	-227.651062	0.804034	49.085266	10.479025	0.000647	0.020353
550.000000	857.381846	-221.690401	0.803781	48.969146	10.177304	0.000656	0.022409
560.000000	857.381846	-216.145100	0.803115	48.848194	9.890026	0.000659	0.012284
570.000000	857.381846	-211.449259	0.801126	48.457691	9.574039	0.000675	0.017861
580.000000	857.381846	-205.973602	0.801709	49.675084	9.567373	0.000670	0.021134
590.000000	857.381846	-199.132171	0.799013	48.244304	8.952965	0.000698	0.013194
600.000000	857.381846	-192.583531	0.799461	49.263702	8.846458	0.000682	0.024774
610.000000	857.381846	-183.668966	0.799176	50.197360	8.593795	0.000683	0.014886
620.000000	857.381846	-176.598392	0.798058	50.471589	8.296480	0.000696	0.019473
630.000000	857.381846	-167.331016	0.791787	48.411517	7.480997	0.000913	0.018944
640.000000	857.381846	-157.142861	0.787998	48.050820	6.939788	0.000967	0.024300
650.000000	857.381846	-147.290675	0.783110	48.114173	6.472866	0.000972	0.024101
660.000000	857.381846	-139.340889	0.779992	46.903999	5.945718	0.001012	0.025247
670.000000	857.381846	-129.958370	0.775036	45.829603	5.383910	0.001013	0.022579
680.000000	857.381846	-121.033756	0.766806	44.091405	4.772781	0.001075	0.019997
690.000000	857.381846	-112.546435	0.757319	42.310485	4.206145	0.001521	0.023151
700.000000	857.381846	-101.885365	0.751575	43.390842	3.875323	0.001672	0.027392
710.000000	857.381846	-92.023094	0.738306	39.788382	3.152935	0.001746	0.028745
720.000000	857.381846	-82.646523	0.734190	40.541291	2.869172	0.001709	0.026940
730.000000	857.381846	-72.868574	0.712964	39.141419	2.371756	0.002515	0.024124
740.000000	857.381846	-62.696597	0.689632	37.292396	1.880647	0.003744	0.022299
750.000000	857.381846	-53.748714	0.643287	34.682103	1.398635	0.005327	0.025865
760.000000	857.381846	-44.537114	0.578651	34.833687	1.047042	0.008289	0.025240
770.000000	857.381846	-34.264760	0.507707	31.516076	0.639468	0.009399	0.019511
780.000000	857.381846	-25.382327	0.421403	31.417373	0.391945	0.010774	0.024383
790.000000	857.381846	-16.200117	0.336423	27.305950	0.173575	0.017268	0.023186
800.000000	857.381846	-7.362312	0.160291	26.839689	0.036942	0.017986	0.024195
810.000000	857.381846	-0.139107	0.002805	0.000000	0.000948	0.023501	0.023351
