Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1000.000000	-0.121666	0.363717	33.605481	0.001487	1.694977	4.750556
800.000000	1000.000000	-3.505615	0.693318	66.434358	0.161469	0.015003	1.929790
790.000000	1000.000000	-9.110109	0.729825	69.448002	0.461745	0.004919	0.724231
780.000000	1000.000000	-14.683420	0.747151	69.876921	0.766601	0.002976	0.291950
770.000000	1000.000000	-21.196849	0.761208	70.119706	1.131396	0.001871	-0.001000
760.000000	1000.000000	-28.263902	0.769606	70.569121	1.535024	0.001768	0.465517
750.000000	1000.000000	-35.824369	0.777466	70.533485	1.964515	0.001699	0.126971
740.000000	1000.000000	-43.011243	0.784272	69.696407	2.351036	0.001173	0.201809
730.000000	1000.000000	-50.162718	0.788738	69.748118	2.759602	0.001132	-0.001000
720.000000	1000.000000	-59.021800	0.793307	68.854264	3.223921	0.001094	0.195341
710.000000	1000.000000	-66.331025	0.797302	68.745259	3.635651	0.001053	0.056231
700.000000	1000.000000	-74.210213	0.800781	68.625589	4.078151	0.001020	-0.001000
690.000000	1000.000000	-83.505730	0.805142	66.526384	4.472834	0.000780	0.047917
680.000000	1000.000000	-91.258431	0.807644	66.480514	4.899900	0.000763	-0.001000
670.000000	1000.000000	-98.973223	0.809762	66.211256	5.306486	0.000753	0.072040
660.000000	1000.000000	-106.659936	0.811660	66.098736	5.722274	0.000738	0.113874
650.000000	1000.000000	-113.927312	0.813752	65.590832	6.080833	0.000723	0.067772
640.000000	1000.000000	-122.768207	0.816014	65.130269	6.524790	0.000701	0.230295
630.000000	1000.000000	-133.002017	0.818390	65.270333	7.104515	0.000685	-0.001000
620.000000	1000.000000	-142.370636	0.819759	63.847099	7.451567	0.000673	0.035483
610.000000	1000.000000	-149.402732	0.821520	64.264514	7.887653	0.000661	0.060615
600.000000	1000.000000	-158.018077	0.822921	63.855938	8.303597	0.000652	-0.001000
590.000000	1000.000000	-165.622223	0.824437	63.327900	8.647119	0.000642	0.574450
580.000000	1000.000000	-172.546795	0.825640	62.920424	8.963738	0.000556	0.022026
570.000000	1000.000000	-177.281983	0.826110	62.825089	9.201008	0.000554	0.103573
560.000000	1000.000000	-182.260821	0.827176	62.387669	9.405671	0.000546	0.033040
550.000000	1000.000000	-186.930973	0.827766	62.371874	9.651118	0.000542	0.053635
540.000000	1000.000000	-193.958956	0.828690	62.525264	10.049803	0.000537	-0.001000
530.000000	1000.000000	-199.513589	0.829305	62.249903	10.299718	0.000532	0.029075
520.000000	1000.000000	-204.249918	0.829753	61.481428	10.419691	0.000530	0.029022
510.000000	1000.000000	-211.050393	0.830711	61.549207	10.790917	0.000525	-0.001000
500.000000	1000.000000	-217.348262	0.831352	61.485853	11.110062	0.000520	0.038560
490.000000	1000.000000	-222.015378	0.831925	61.307366	11.323486	0.000517	7.274048
480.000000	1000.000000	-226.519621	0.832419	61.884892	11.668968	0.000515	0.096489
470.000000	1000.000000	-232.050807	0.833093	61.750301	11.937562	0.000512	0.064112
460.000000	1000.000000	-238.285888	0.833846	61.959824	12.311022	0.000506	-0.001000
450.000000	1000.000000	-242.876023	0.834406	61.537885	12.471097	0.000502	0.145736
440.000000	1000.000000	-248.567506	0.834868	60.670168	12.590340	0.000499	0.051209
430.000000	1000.000000	-252.252164	0.835347	61.139516	12.883197	0.000495	0.030691
420.000000	1000.000000	-256.424613	0.835580	60.800655	13.027344	0.000497	0.389115
410.000000	1000.000000	-260.495029	0.835899	60.511672	13.176261	0.000494	0.022709
400.000000	1000.000000	-263.057393	0.836132	60.699508	13.350903	0.000490	0.027023
