Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
400.000000	1000.000000	-0.416467	0.448532	36.568345	0.006831	0.411726	2.357474
410.000000	1000.000000	-0.697241	0.523983	42.051391	0.015363	0.179932	2.159435
420.000000	1000.000000	-1.252048	0.581428	49.169862	0.035794	0.077438	2.123468
430.000000	1000.000000	-2.174469	0.619471	55.111422	0.074236	0.027197	1.247072
440.000000	1000.000000	-3.418128	0.644111	59.762889	0.131577	0.015204	1.335813
450.000000	1000.000000	-5.284671	0.665770	63.604567	0.223785	0.008356	0.979867
460.000000	1000.000000	-7.742183	0.681582	65.696972	0.346678	0.008003	0.843988
470.000000	1000.000000	-11.083583	0.696453	67.290263	0.519427	0.004488	0.749055
480.000000	1000.000000	-14.840760	0.708199	68.435298	0.719269	0.004254	0.811948
490.000000	1000.000000	-19.822930	0.719619	68.680763	0.979728	0.002540	0.618193
500.000000	1000.000000	-25.457457	0.728634	69.365122	1.286665	0.002398	0.436363
510.000000	1000.000000	-31.471131	0.738273	68.862092	1.599963	0.001561	0.576777
520.000000	1000.000000	-38.114655	0.744117	68.933672	1.955080	0.001494	0.244246
530.000000	1000.000000	-45.609057	0.749660	69.017151	2.359786	0.001429	0.171201
540.000000	1000.000000	-50.565862	0.753191	69.120634	2.632512	0.001385	0.224798
550.000000	1000.000000	-52.221586	0.754160	69.386862	2.732693	0.001370	0.212280
560.000000	1000.000000	-55.639858	0.756276	68.610313	2.887060	0.001345	4.103328
570.000000	1000.000000	-59.754656	0.758731	69.191751	3.136994	0.001313	1.238099
580.000000	1000.000000	-63.169583	0.760551	68.700435	3.300624	0.001290	0.133292
590.000000	1000.000000	-67.262207	0.763694	68.289259	3.507866	0.000974	0.200505
600.000000	1000.000000	-74.452723	0.766478	68.283446	3.896691	0.000948	0.160975
610.000000	1000.000000	-81.333585	0.768974	67.540796	4.224230	0.000925	0.497051
620.000000	1000.000000	-85.497164	0.770220	67.085594	4.417695	0.000913	-0.001000
630.000000	1000.000000	-88.477277	0.771404	67.492433	4.606477	0.000901	0.066622
640.000000	1000.000000	-91.075245	0.772202	67.607144	4.754706	0.000891	0.162506
650.000000	1000.000000	-93.568716	0.772890	67.043448	4.848472	0.000883	0.103084
660.000000	1000.000000	-96.283035	0.773532	67.048532	4.993639	0.000878	0.076941
670.000000	1000.000000	-99.765367	0.774493	66.986514	5.175883	0.000870	-0.001000
680.000000	1000.000000	-103.120021	0.775679	66.939557	5.354365	0.000859	0.202044
690.000000	1000.000000	-108.444792	0.776893	66.176530	5.575371	0.000847	0.145190
700.000000	1000.000000	-117.345447	0.779330	66.058215	6.041081	0.000826	0.136251
710.000000	1000.000000	-129.435014	0.782322	65.392013	6.621586	0.000800	0.252343
720.000000	1000.000000	-142.723060	0.785080	64.767911	7.257177	0.000779	0.049303
730.000000	1000.000000	-154.168331	0.787388	63.873891	7.753675	0.000755	0.129991
740.000000	1000.000000	-166.278272	0.790032	63.009449	8.277245	0.000647	0.039086
750.000000	1000.000000	-176.830356	0.791888	63.004105	8.822457	0.000634	0.093540
760.000000	1000.000000	-188.938027	0.793328	62.975721	9.439414	0.000626	-0.001000
770.000000	1000.000000	-198.428534	0.794851	62.489525	9.855923	0.000614	0.493759
780.000000	1000.000000	-209.031371	0.796177	61.402630	10.218999	0.000605	0.030617
790.000000	1000.000000	-219.351640	0.797233	61.499341	10.754665	0.000599	0.041508
800.000000	1000.000000	-227.635743	0.798255	61.463458	11.168613	0.000592	0.027041
810.000000	1000.000000	-236.862356	0.799100	60.360173	11.424772	0.000587	0.167607
