Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
810.000000	1000.000000	-0.029587	0.012250	17.891300	6.484672E-6	0.414038	0.414038
800.000000	1000.000000	-0.057733	0.022948	12.222727	1.619330E-5	0.398148	0.399134
790.000000	1000.000000	-0.135114	0.059395	28.509246	0.000229	0.434210	0.444404
780.000000	1000.000000	-0.255057	0.102214	26.520960	0.000691	0.370758	0.422401
770.000000	1000.000000	-0.420979	0.156647	26.789190	0.001767	0.291625	0.480222
760.000000	1000.000000	-0.630842	0.223195	31.909601	0.004493	0.229207	0.347251
750.000000	1000.000000	-0.940936	0.272264	31.913198	0.008176	0.226704	0.303862
740.000000	1000.000000	-1.227800	0.346557	38.418734	0.016347	0.154320	0.608759
730.000000	1000.000000	-1.674424	0.431281	30.707685	0.022175	0.153848	0.522018
720.000000	1000.000000	-2.226561	0.500910	37.779308	0.042136	0.166732	0.260346
710.000000	1000.000000	-2.928126	0.570647	32.147803	0.053717	0.124500	0.212532
700.000000	1000.000000	-3.627985	0.655857	35.331242	0.084069	0.091666	0.323507
690.000000	1000.000000	-4.466673	0.732440	33.608088	0.109951	0.100397	0.222369
680.000000	1000.000000	-5.574749	0.804866	34.910366	0.156640	0.081190	0.265938
670.000000	1000.000000	-6.741943	0.872382	36.123319	0.212461	0.072412	0.173855
660.000000	1000.000000	-7.990329	0.925047	36.652048	0.270911	0.052376	0.217139
650.000000	1000.000000	-9.546860	0.972612	38.199724	0.354699	0.044432	0.200654
640.000000	1000.000000	-11.729756	1.016017	37.803834	0.450532	0.031354	0.282957
630.000000	1000.000000	-14.586361	1.055688	39.379750	0.606395	0.018620	0.212872
620.000000	1000.000000	-17.220163	1.077205	41.524304	0.770261	0.017226	0.301827
610.000000	1000.000000	-20.422712	1.095137	42.211849	0.944096	0.012179	0.283167
600.000000	1000.000000	-24.268330	1.111242	43.181146	1.164509	0.008261	0.198326
590.000000	1000.000000	-28.151909	1.122849	43.181662	1.364987	0.007878	0.734630
580.000000	1000.000000	-31.881685	1.132450	43.868422	1.583843	0.005402	0.156545
570.000000	1000.000000	-34.625926	1.138312	45.153250	1.779719	0.005207	0.107766
560.000000	1000.000000	-37.854256	1.143593	45.162959	1.955098	0.005049	0.169767
550.000000	1000.000000	-41.542614	1.149700	45.441768	2.170369	0.004872	0.101439
540.000000	1000.000000	-45.640605	1.155807	45.958240	2.424376	0.003492	0.307376
530.000000	1000.000000	-48.770971	1.158338	45.592598	2.575675	0.003380	0.140422
520.000000	1000.000000	-51.573132	1.161354	45.950650	2.752198	0.003313	0.092819
510.000000	1000.000000	-55.647782	1.165241	46.322596	3.003699	0.003179	0.092760
500.000000	1000.000000	-58.852034	1.167329	46.229678	3.175963	0.003159	0.084403
490.000000	1000.000000	-61.916952	1.170447	46.631259	3.379391	0.003079	0.066108
480.000000	1000.000000	-64.662140	1.172476	46.331054	3.512580	0.003049	0.062780
470.000000	1000.000000	-68.163472	1.174426	46.382327	3.713043	0.002982	0.055910
460.000000	1000.000000	-71.848775	1.176943	46.095226	3.897901	0.002927	0.056887
450.000000	1000.000000	-74.350184	1.178272	45.773625	4.009987	0.002856	0.084102
440.000000	1000.000000	-76.414213	1.180075	46.466221	4.190070	0.002821	0.120067
430.000000	1000.000000	-78.880157	1.181420	46.022121	4.288830	0.002191	0.072372
420.000000	1000.000000	-80.114379	1.181986	46.156943	4.370787	0.002186	0.055340
410.000000	1000.000000	-81.450687	1.183010	46.174672	4.449252	0.002153	0.081067
400.000000	1000.000000	-82.286924	1.182164	45.550043	4.430957	0.002154	0.043998
