Dividing Wavelength (nm)	Light Power Density (W/m^2)	Jsc (A/m^2)	Voc (V)	FF (%)	Efficiency (%)	Rs (Ω · m^2)	Rsh (Ω · m^2)	
760.000000	1053.797256	-45.296355	0.826581	32.571319	1.157249	0.006642	0.033629
740.000000	1053.797256	-45.516760	0.826778	32.655566	1.166167	0.006676	0.030488
720.000000	1053.797256	-45.569083	0.827144	32.893592	1.176538	0.006704	0.037987
700.000000	1053.797256	-45.471149	0.827499	32.923007	1.175563	0.006700	0.031637
680.000000	1053.797256	-45.263551	0.827706	33.042807	1.174748	0.006711	0.030829
660.000000	1053.797256	-44.822892	0.827508	33.022518	1.162319	0.006789	0.033114
640.000000	1053.797256	-44.231885	0.826948	32.879292	1.141245	0.006846	0.034292
620.000000	1053.797256	-43.091802	0.825706	32.920436	1.111550	0.007048	0.039999
600.000000	1053.797256	-40.497233	0.822523	32.713936	1.034067	0.007682	0.033733
580.000000	1053.797256	-37.424021	0.818408	32.646935	0.948868	0.008246	0.047446
560.000000	1053.797256	-34.275001	0.814390	32.610796	0.863802	0.008853	0.042514
540.000000	1053.797256	-29.662794	0.808355	32.725834	0.744643	0.010548	0.078237
520.000000	1053.797256	-24.390752	0.802081	33.885523	0.629072	0.012105	0.122794
500.000000	1053.797256	-20.334152	0.797430	35.151664	0.540888	0.014452	0.110116
480.000000	1053.797256	-15.713952	0.790438	37.274438	0.439347	0.016881	0.162179
460.000000	1053.797256	-10.408399	0.778420	41.191493	0.316700	0.022668	0.445041
440.000000	1053.797256	-6.288643	0.761274	45.403558	0.206268	0.033857	1.527833
420.000000	1053.797256	-3.193992	0.735822	50.229213	0.112023	0.053741	0.903559
400.000000	1053.797256	-1.283037	0.700448	54.212169	0.046233	0.101192	2.536350
380.000000	1053.797256	-0.460296	0.658657	55.549854	0.015982	0.202008	196.508341
360.000000	1053.797256	-0.172348	0.615958	55.227036	0.005564	0.509001	12.468181
